Phylostratum (ps),Protein_ID,Locus_tag,UniProt,T_LC,T_6H,T_12H,T_1D,T_2D,T_3D,T_5D,T_7D,T_14D,T_1M,T_2M,P_LC,P_12H,P_1D,P_2D,P_7D
1,AQZ91277.1,B4U62_12895,P54553,2.53e-05,2.88e-05,1.51e-05,1.94e-05,2.15e-05,1.98e-05,1.94e-05,2.32e-05,3.6e-05,2.13e-05,4.31e-06,1.15e-05,2.54e-06,2.03e-06,8.68e-06,0
1,AQZ91278.1,B4U62_12900,P54552,3.86e-05,4.78e-05,2.46e-05,2.49e-05,2.48e-05,2.59e-05,2.46e-05,2.95e-05,4.71e-05,1.75e-05,4.66e-06,3.5e-05,4.7e-06,5.08e-06,2.65e-06,0
1,AQZ91280.1,B4U62_12910,P54550,0.000566876,0.000112101,0.000155832,5.09e-05,7.85e-05,8.14e-05,6.55e-05,6.2e-05,9.38e-05,4.75e-05,1.28e-05,0.00024629,0.000367553,0.000211399,0.000164115,3.88e-05
1,AQZ91281.1,B4U62_12915,P54549,0.000319054,3.85e-05,4.02e-05,5.94e-05,0.000111084,0.000112259,0.0001188,7.44e-05,0.00012001,0.000176931,3.9e-05,5.39e-06,1.56e-05,8.98e-07,0,4.79e-05
1,AQZ91282.1,B4U62_12925,P54548,2.69e-05,2.97e-05,1.82e-05,2.54e-05,3.1e-05,2.14e-05,2.12e-05,2.08e-05,2.01e-05,1.13e-05,2.37e-06,1.4e-05,1.42e-05,1.13e-05,4.38e-05,1.84e-05
1,AQZ91283.1,B4U62_12930,P54547,0.000478753,0.000525998,0.000406061,0.000435625,0.000458298,0.000435113,0.000345863,0.000379518,0.000249069,0.000211107,3.03e-05,0.000579594,0.000437638,0.000319021,0.000914083,0.000204059
1,AQZ91284.1,B4U62_12935,P80859,0.000112077,0.00081534,0.000681371,0.000451341,0.000443541,0.00037112,0.000240246,0.000229211,0.000186462,0.000150884,1.94e-05,0.002774013,0.001097988,0.000529459,0.001903144,0.00057703
1,AQZ91285.1,B4U62_12940,P54545,1.55e-05,2.23e-05,1.6e-05,1.78e-05,2.07e-05,2.2e-05,2.59e-05,2.67e-05,3.01e-05,1.7e-05,5.19e-06,NA,NA,NA,NA,NA
1,AQZ91286.1,B4U62_12950,P54544,0.000391524,0.000148032,0.000213215,0.000145277,0.000160469,0.000202723,0.000205801,0.000234316,0.000515344,0.000220457,4.09e-05,6.46e-05,5.18e-06,1.99e-06,3.55e-06,6.42e-06
1,AQZ91287.1,B4U62_12955,P54543,0.00011082,2.25e-05,2.88e-05,4.38e-05,7.74e-05,0.000126904,0.000115927,0.000150453,0.00020489,8.7e-05,1.5e-05,NA,NA,NA,NA,NA
1,AQZ91288.1,B4U62_12960,P54542,0.000485847,0.000147728,0.000143308,0.000151497,0.000237483,0.000215018,0.00023944,0.00026142,0.000346293,0.000153315,3.47e-05,0.000178448,0.000380792,0.000290086,0.000711825,0.000645224
1,AQZ91289.1,B4U62_12970,P54540,1.21e-06,1e-06,1.24e-06,7.44e-07,2.02e-06,2.97e-06,5.61e-06,6.2e-06,6.3e-06,1.19e-06,1.15e-06,NA,NA,NA,NA,NA
1,AQZ91292.1,B4U62_12985,P54537,8.65e-05,0.000306585,0.000134783,0.000152956,0.00015725,0.000182813,0.000200551,0.000190797,0.000149404,4.68e-05,1.13e-05,1.58e-05,0.000197794,7.47e-05,0.000199707,3.68e-05
1,AQZ91293.1,B4U62_12990,P54536,6.61e-06,0.000188319,7.85e-05,8.3e-05,8.41e-05,9.98e-05,0.000128165,9.73e-05,6.33e-05,2.98e-05,8.49e-06,3.73e-06,0.000228942,0.000130683,0.000158897,0.00011698
1,AQZ91294.1,B4U62_12995,P54535,2.12e-05,0.000844688,0.000346375,0.000314814,0.000332758,0.000334003,0.000386599,0.000315518,5.32e-05,8.15e-05,1.97e-05,1.89e-06,0.000825036,0.001026846,0.000329713,0.000376643
1,AQZ91296.1,B4U62_13005,P39074,0.000248114,3.91e-06,3.5e-05,6.84e-06,0.000134105,0.00047776,0.000395174,0.000520558,0.000950822,0.000869809,0.000364402,NA,NA,NA,NA,NA
1,AQZ91297.1,B4U62_13010,P33449,0.000318855,4.36e-05,4.48e-05,3.29e-05,0.000118659,0.000324205,0.000295256,0.000265643,0.001297545,0.000660046,0.000218358,2.51e-06,0,9.8e-07,0,0
1,AQZ91298.1,B4U62_13015,P39075,2.36e-05,1.31e-05,1.1e-05,1.33e-05,2.41e-05,4.9e-05,4.51e-05,3.64e-05,4.6e-05,4.13e-05,1.98e-05,1.08e-05,3.34e-06,2.03e-06,3.83e-06,2.88e-06
1,AQZ91299.1,B4U62_13020,P37942,0.000536819,6.04e-05,7.38e-05,5.47e-05,4.06e-05,5.32e-05,4.14e-05,8.69e-05,5.99e-05,2.5e-05,5.73e-06,0.00015323,2.53e-05,2.13e-05,4.45e-05,1.38e-05
1,AQZ91300.1,B4U62_13025,P37941,0.000327566,3.47e-05,4.82e-05,3.4e-05,2.87e-05,3.65e-05,2.67e-05,6.56e-05,0.000100375,1.8e-05,3.96e-06,0.000162156,0.000232404,2.8e-05,6.28e-05,2.68e-05
1,AQZ91302.1,B4U62_13040,P54531,0.000218404,6.55e-06,2.4e-05,9.68e-06,1.1e-05,1.47e-05,1.26e-05,5.92e-05,0.000107502,1.86e-05,3.67e-06,0.00017257,0.000245768,0.000131102,0.000319333,0.000271809
1,AQZ91303.1,B4U62_13045,P54530,4.19e-05,1.03e-05,1.72e-05,1.3e-05,1.32e-05,2.1e-05,1.67e-05,9.8e-05,0.000159807,2.54e-05,7.58e-06,9.1e-06,3.1e-07,1.35e-06,1.2e-05,0
1,AQZ91304.1,B4U62_13050,P54529,1.05e-05,2.09e-05,1.91e-05,2.19e-05,1.68e-05,1.31e-05,1.65e-05,1.89e-05,1.36e-05,6.14e-06,9.38e-07,3.01e-05,1.67e-06,1.95e-06,3.56e-06,1.95e-06
1,AQZ91306.1,B4U62_13060,P54528,5.43e-05,2.16e-05,1.71e-05,2.41e-05,7.54e-05,0.000133875,0.000157164,0.000257511,0.000223961,3.22e-05,5.92e-06,1.34e-06,6.3e-06,8.23e-07,0,2.09e-06
1,AQZ91307.1,B4U62_13065,P45859,3.34e-05,2.95e-06,2.26e-06,3e-06,4.11e-05,8.4e-05,0.000119236,0.000197739,0.000143204,1.28e-05,2.4e-06,1.09e-05,1.62e-05,2.85e-06,1.34e-05,1.05e-05
1,AQZ91308.1,B4U62_13070,P45858,6.92e-06,4.87e-07,7.84e-07,3.82e-07,2.24e-05,4.22e-05,7.81e-05,0.00012339,9e-05,6.07e-06,3.27e-07,2.51e-06,4.06e-05,1.29e-05,1.38e-05,2.38e-05
1,AQZ91309.1,B4U62_13075,P45857,4.66e-06,1.21e-07,9.9e-08,2.68e-08,1.82e-05,3.57e-05,6.45e-05,0.000126276,7.87e-05,5.81e-06,9.62e-07,NA,NA,NA,NA,NA
1,AQZ91310.1,B4U62_13080,P45856,5.18e-06,6.33e-08,1.33e-07,4.47e-08,2.1e-05,3.92e-05,6.85e-05,0.00015271,8.42e-05,6.41e-06,1.83e-06,2.2e-06,7.26e-06,1.05e-06,4.4e-06,1.24e-05
1,AQZ91311.1,B4U62_13090,P54527,0.000105817,4.04e-05,1.67e-05,1.74e-05,3.2e-05,3.12e-05,2.63e-05,2.45e-05,2.04e-05,1.14e-05,1.66e-06,1.55e-05,2.1e-05,1.5e-05,1.67e-05,2.31e-05
1,AQZ91314.1,B4U62_13105,P54524,0.000167523,0.000104301,0.000182721,7.42e-05,8.64e-05,0.000112783,9.61e-05,0.000121991,7.95e-05,2.96e-05,6.64e-06,4.51e-05,0.000238215,0.000137628,2.01e-05,3.33e-05
1,AQZ91315.1,B4U62_13110,P06534,0.00025727,0.000210582,0.000196097,0.000185671,0.000380184,0.000439966,0.000432474,0.000678722,0.000424165,0.000233991,4.74e-05,0.000104137,9.42e-05,0.000123899,0.000145825,0.000115406
1,AQZ91317.1,B4U62_13120,P17894,0.000193636,7.07e-05,3.88e-05,4.2e-05,6.55e-05,6.4e-05,8.02e-05,9.09e-05,9.67e-05,5.27e-05,1.44e-05,1.49e-05,7.8e-06,2.08e-06,4.2e-06,1.2e-06
1,AQZ91319.1,B4U62_13130,P19672,0.000376915,0.000291802,0.000194408,0.000180488,0.000287074,0.0002107,0.0002586,0.000174591,0.000270235,0.000224606,5.05e-05,0.000114402,5.09e-06,2.58e-06,3.66e-05,1.89e-06
1,AQZ91320.1,B4U62_13135,P54523,0.000223755,0.000225441,0.000110398,0.000129658,0.000217922,0.000197033,0.000260198,0.000152588,0.000328674,0.000222929,5.67e-05,0.000121692,1.79e-05,1.32e-06,5.21e-06,8.83e-07
1,AQZ91321.1,B4U62_13140,P54383,2.71e-05,5.13e-05,3.09e-05,3.84e-05,3.87e-05,3.51e-05,4.28e-05,3.52e-05,5.36e-05,2.93e-05,8.2e-06,1.19e-05,5.93e-07,1.82e-06,7.84e-06,0
1,AQZ91323.1,B4U62_13150,P54521,1.51e-05,5.38e-05,3.39e-05,4.41e-05,4.21e-05,3.88e-05,4.31e-05,3.56e-05,4.66e-05,2.8e-05,7.87e-06,2.31e-05,4.97e-06,3.22e-06,6.28e-07,2.75e-06
1,AQZ91324.1,B4U62_13155,P54382,0.000270649,0.000478887,0.000287069,0.000357354,0.000367129,0.000408534,0.000359521,0.00028871,0.000413971,0.000287205,5.82e-05,0.000385307,0.00020013,0.000111465,0.000150902,3.86e-05
1,AQZ91325.1,B4U62_13160,P54520,4.64e-05,0.000475406,0.000260528,0.000429775,0.000403865,0.000454827,0.000379133,0.000315717,0.000413337,0.000294121,0.000100295,3.39e-06,0.00013846,0.000199916,0,0
1,AQZ91327.1,B4U62_13170,P49787,0.000533676,0.000428498,0.000236279,0.000294972,0.000906799,0.001642287,0.001514925,0.001553658,0.00228505,0.001762799,0.000586013,0.001071124,0.000216717,5.18e-05,0.000290168,0.000131143
1,AQZ91328.1,B4U62_13175,P49786,9.63e-06,0.000376716,0.00018341,0.000266306,0.000227551,0.000173487,0.000213357,0.000122864,2.42e-05,5.14e-05,8.88e-06,0.000277401,0.000384685,0.000434833,0.000173574,3.28e-05
1,AQZ91336.1,B4U62_13215,Q01367,3.19e-06,3.55e-07,4.54e-07,4.6e-07,3.13e-05,7.24e-05,0.000111673,9.95e-05,0.000162312,9.45e-06,9.23e-07,NA,NA,NA,NA,NA
1,AQZ91338.1,B4U62_13225,P49778,0.000316913,0.000832454,0.000587387,0.000511362,0.000453027,0.000370438,0.000331326,0.000295015,0.000112299,0.000163532,4.02e-05,0.00203811,0.000147177,0.000497749,0.000458313,4.42e-05
1,AQZ91339.1,B4U62_13230,P54518,0.000265313,0.000526799,0.000393321,0.00033234,0.000345425,0.000299192,0.00031674,0.000258708,0.000361615,0.000168013,2.93e-05,0.000109718,7.95e-05,9.17e-05,0.000455766,0.000126946
1,AQZ91340.1,B4U62_13235,P54517,5.55e-05,0.00022201,0.000171307,0.000175108,0.00022969,0.000216085,0.000204758,0.0001834,0.000251373,0.000137308,2.62e-05,0.000182874,0.000579268,0.000599156,0.000327242,0.000284318
1,AQZ91344.1,B4U62_13255,P54513,1.24e-05,9.78e-06,6.31e-06,9.71e-06,4.07e-05,8.13e-05,8.73e-05,8.99e-05,7.52e-05,1.36e-05,2.09e-06,4.01e-06,1.24e-06,3.65e-06,2.02e-06,7.52e-05
1,AQZ91345.1,B4U62_13260,P54512,4.52e-05,0.00089562,0.000449567,0.0005298,0.000459269,0.00034169,0.000320419,0.000196947,2.64e-05,0.000112695,2.7e-05,1.73e-05,1.76e-05,8.84e-05,0.000163091,4.68e-06
1,AQZ91346.1,B4U62_13265,P54511,1.31e-05,9.64e-05,4.78e-05,4.22e-05,3.89e-05,3.39e-05,3.26e-05,2.89e-05,1.75e-05,1.66e-05,2.33e-06,0.000399669,3.68e-05,3.99e-05,4.63e-05,7.92e-06
1,AQZ91347.1,B4U62_13270,P54510,5.24e-05,0.000616752,0.000185996,0.000269338,0.000172841,0.000127825,9.11e-05,7.01e-05,6.97e-05,5.28e-05,1.92e-05,0.000280211,0.000254991,0.000150862,6.07e-05,2.64e-05
1,AQZ91348.1,B4U62_13275,P54377,0.000638828,5.05e-05,4.87e-05,2.3e-05,2.32e-05,1.89e-05,1.63e-05,1.86e-05,3.53e-05,2.09e-05,5.23e-06,0.000141031,4.49e-05,2.06e-05,3.89e-05,1.99e-06
1,AQZ91349.1,B4U62_13280,P54376,0.000388231,4.58e-05,4.08e-05,2e-05,2.13e-05,1.73e-05,1.7e-05,2.07e-05,6.36e-05,1.99e-05,7.05e-06,4.83e-05,4.02e-06,8.07e-07,6.27e-06,0
1,AQZ91350.1,B4U62_13285,P54378,0.0002385,5.35e-05,3.95e-05,2.21e-05,2.56e-05,1.9e-05,2.1e-05,2.11e-05,5.76e-05,2.32e-05,7.05e-06,0.000260343,6.25e-05,1.36e-05,4.51e-05,1.52e-05
1,AQZ91351.1,B4U62_13290,P54509,1.94e-06,4.9e-07,4.04e-07,1.01e-06,9.35e-06,2.38e-05,2.94e-05,2.79e-05,8.2e-06,2.05e-06,4.37e-07,NA,NA,NA,NA,NA
1,AQZ91354.1,B4U62_13305,P06533,0.000122225,0.000482827,0.000358438,0.000458665,0.000519771,0.000440502,0.000396376,0.000376638,0.000174952,0.000158321,4.71e-05,2.14e-05,0.000263876,0.000294037,3.85e-05,3.66e-05
1,AQZ91364.1,B4U62_13365,P25953,2.61e-05,8.77e-07,1.16e-06,9.02e-07,3.53e-06,8.35e-06,8.69e-06,1.2e-05,2.16e-05,1.77e-05,3.41e-06,NA,NA,NA,NA,NA
1,AQZ91365.1,B4U62_13375,P40948,3.6e-05,1.38e-06,5.36e-06,1.34e-06,4.26e-05,0.00011492,8.03e-05,0.000139009,0.000117294,0.000119528,5.3e-05,NA,NA,NA,NA,NA
1,AQZ91366.1,B4U62_13380,P54505,0.000208256,2.45e-06,8.72e-06,2.67e-06,9.67e-05,0.000260598,0.000158856,0.000205015,0.000320623,0.000297049,7.93e-05,1.01e-06,0,0,3.3e-06,1.99e-05
1,AQZ91367.1,B4U62_13385,P54504,9.18e-05,2.28e-05,1.31e-05,7.69e-06,0.000114881,0.000480894,0.000222416,0.000221534,0.000404775,0.000244033,7.87e-05,2.27e-06,1.74e-05,0,1.25e-05,1.82e-06
1,AQZ91368.1,B4U62_13395,P54503,0.000655572,6.58e-05,0.000154488,2.3e-05,0.001821272,0.005525219,0.00349959,0.003785345,0.001997133,0.002329473,0.000957699,0,2.28e-05,4.19e-05,0,0
1,AQZ91370.1,B4U62_13405,P54501,0.000129366,0.000192559,0.000192723,0.000153398,0.000199636,0.000252613,0.000218086,0.000248657,0.000196175,7.3e-05,1.74e-05,9.81e-06,0.000386953,0.000141187,4.14e-05,3.64e-05
1,AQZ91372.1,B4U62_13415,P54499,4.63e-05,0.000121135,7.99e-05,0.000104548,0.000110155,0.000138537,0.000105576,0.000121896,6.63e-05,5.44e-05,1.43e-05,6.25e-05,0.000104348,8.54e-05,1.8e-05,0
1,AQZ91374.1,B4U62_13425,P54497,1.01e-05,3.1e-05,1.44e-05,1.9e-05,3.46e-05,4.71e-05,5.89e-05,6.23e-05,5.25e-05,1.27e-05,3.12e-06,3.25e-06,1.62e-06,4.02e-07,1.8e-06,4.23e-06
1,AQZ91375.1,B4U62_13430,P54496,0.000335827,0.000245508,0.00010855,0.000154029,0.000202784,0.0002437,0.000205517,0.000196082,0.000251231,0.000167353,4.77e-05,5.04e-07,1.65e-06,2.3e-06,8.97e-07,0
1,AQZ91376.1,B4U62_13435,P54495,8.54e-05,3.83e-05,3.09e-05,2.62e-05,5.18e-05,6.64e-05,5.87e-05,7.07e-05,0.000171457,6.9e-05,1.5e-05,8.75e-05,5.08e-05,3.89e-05,3.87e-05,1.62e-06
1,AQZ91378.1,B4U62_13445,P54493,0.000172415,2.63e-05,2.43e-05,2.33e-05,2.8e-05,2.43e-05,2.51e-05,2.47e-05,5.09e-05,1.22e-05,2.72e-06,3.08e-06,1.54e-06,6.4e-07,0,0
1,AQZ91380.1,B4U62_13455,P54491,4.64e-06,9.44e-05,5.55e-05,5.7e-05,3.54e-05,2.71e-05,3.35e-05,1.58e-05,1.64e-05,1.28e-05,1.73e-06,7.47e-06,4.54e-06,6.84e-06,9.7e-06,7.05e-06
1,AQZ91381.1,B4U62_13460,A7Z6Q6,1.65e-05,0.00265167,0.001952301,0.002031786,0.001270433,0.000610529,0.000330434,0.000148705,1.59e-05,0.000188739,1.62e-05,0.000816732,0.004357584,0.00185735,0.001643102,0.000855471
1,AQZ91382.1,B4U62_13465,P54490,1.12e-05,1.07e-05,5.43e-06,9.43e-06,1.21e-05,1.54e-05,1.33e-05,2.2e-05,2.14e-05,5.04e-06,9.02e-07,NA,NA,NA,NA,NA
1,AQZ91386.1,B4U62_13485,P46342,4.35e-06,1.99e-06,2.53e-06,4.11e-06,6.13e-06,3.95e-06,9.13e-06,8.7e-06,1.33e-05,3.83e-06,2.18e-06,NA,NA,NA,NA,NA
1,AQZ91387.1,B4U62_13490,P46341,2.25e-06,7.1e-07,1.07e-06,2.63e-06,4e-06,2.24e-06,6.49e-06,6.06e-06,1.09e-05,2.24e-06,3.46e-06,1.47e-06,3.33e-06,6.88e-07,0,0
1,AQZ91388.1,B4U62_13495,P46340,1.16e-06,6.5e-07,6.68e-07,1.94e-06,2.81e-06,1.23e-06,4.84e-06,4.49e-06,1.07e-05,2.55e-06,2.06e-06,5.84e-06,0,4.62e-07,0,0
1,AQZ91389.1,B4U62_13500,P46339,5.49e-06,1.49e-06,1.82e-06,4.89e-06,7.51e-06,6e-06,1.3e-05,1.06e-05,2.43e-05,3.86e-06,3.14e-06,NA,NA,NA,NA,NA
1,AQZ91390.1,B4U62_13505,P46338,3.47e-06,9.2e-07,3.25e-06,1.2e-05,1.66e-05,5.96e-06,3.39e-05,2.35e-05,1.82e-05,6.52e-06,5.13e-06,5.77e-07,2.53e-06,1.13e-05,6.44e-06,0
1,AQZ91391.1,B4U62_13510,P54488,0.00012766,0.000212937,0.000137747,0.000135979,0.000145125,0.000150553,0.000149112,0.000124327,9.78e-05,9.01e-05,3.47e-05,3.18e-05,1.37e-06,1.73e-06,1.41e-06,0
1,AQZ91393.1,B4U62_13520,P54375,0.001862107,0.003777247,0.006836966,0.004008281,0.003496879,0.004805943,0.002530055,0.003112341,0.002062707,0.001799011,0.001050866,0.001356757,0.012898449,0.012344721,0.003119178,0.001337659
1,AQZ91398.1,B4U62_13545,P54482,6.38e-05,0.000291376,0.00014331,0.00017435,0.00018584,0.000196479,0.000173407,0.00012644,8.5e-05,5.86e-05,8.06e-06,0.000431425,0.000121431,3.73e-05,0.000142365,2.21e-05
1,AQZ91399.1,B4U62_13555,P54480,6.9e-05,0.000169845,9.98e-05,0.00018526,0.000185284,0.000246423,0.000251961,0.00023922,7.95e-05,0.000150237,5.88e-05,1.7e-05,4.77e-07,2.76e-06,1.41e-05,2.22e-06
1,AQZ91400.1,B4U62_13560,P54479,4.79e-05,0.000145887,0.00010038,0.00012002,0.000120168,0.00012892,0.000137387,0.000110403,7.29e-05,7.15e-05,2.28e-05,1.48e-05,9.68e-06,4.92e-06,9.36e-06,9.6e-07
1,AQZ91403.1,B4U62_13575,P54476,9.7e-05,0.000171808,0.000102369,0.000120443,9.93e-05,7.84e-05,9.76e-05,7.82e-05,4.07e-05,4.83e-05,1.27e-05,6.29e-05,4.15e-05,1.3e-05,2.21e-05,7.97e-06
1,AQZ91404.1,B4U62_13580,P54475,6.7e-05,0.00014091,8.7e-05,7.59e-05,8.03e-05,7.51e-05,9.85e-05,7.48e-05,7.27e-05,6.01e-05,1.53e-05,6.53e-05,6.16e-05,1.5e-05,4.19e-05,3.06e-06
1,AQZ91406.1,B4U62_13590,P54473,5.59e-05,0.000154885,7.34e-05,9.49e-05,8.69e-05,8.13e-05,0.000105576,9.22e-05,4.77e-05,4.91e-05,1.38e-05,0.000230589,9.86e-06,7.19e-06,2.51e-05,1.84e-06
1,AQZ91407.1,B4U62_13595,P54472,0.000176935,6e-05,4.83e-05,3.67e-05,5.75e-05,4.67e-05,4.13e-05,3.72e-05,5.13e-05,2.19e-05,5.75e-06,4.49e-05,5.93e-05,1.69e-05,8.75e-05,5.51e-05
1,AQZ91410.1,B4U62_13615,P06224,0.001703692,0.000668074,0.000539179,0.000511431,0.000794902,0.000870403,0.000922378,0.000981552,0.000882352,0.000707466,0.000169646,0.000570745,0.000357165,0.000442017,0.000134456,6.35e-05
1,AQZ91411.1,B4U62_13620,P05096,0.000342976,0.000508581,0.000353456,0.000446051,0.000714365,0.000843186,0.000715991,0.000837264,0.000836067,0.000609591,0.000154373,1.67e-05,1.12e-05,2.46e-05,6.54e-05,1.89e-06
1,AQZ91413.1,B4U62_13630,P54470,5.14e-05,0.000159987,0.000146092,0.000125983,0.000116499,0.000106047,9.11e-05,8.39e-05,5.47e-05,4.09e-05,9.59e-06,0.000468617,8.42e-05,4.84e-05,0.000166587,3.26e-05
1,AQZ91414.1,B4U62_13640,P54381,0.000112245,0.000103399,7.93e-05,5.42e-05,5.98e-05,4.62e-05,4.65e-05,4.21e-05,5.09e-05,2.53e-05,5.91e-06,0.000684329,0.000171475,0.000192798,0.000176473,3.07e-05
1,AQZ91417.1,B4U62_13660,P42182,0.000141163,0.00018929,0.00012417,0.000152865,0.000294687,0.000414007,0.000336298,0.000399656,0.00045926,0.000197718,3.38e-05,0.000171076,4.66e-05,4.58e-05,1.83e-05,6.15e-06
1,AQZ91418.1,B4U62_13665,P19079,0.000130915,0.00016236,0.000158993,0.000205587,0.000308926,0.000404827,0.00024884,0.000349638,0.000397134,0.000175275,4.74e-05,5.97e-06,0.000181275,8.55e-06,2.75e-05,9.7e-06
1,AQZ91420.1,B4U62_13675,P46347,8.31e-05,7.39e-05,6.27e-05,5.21e-05,5.66e-05,5.95e-05,5.71e-05,4.71e-05,4.53e-05,4.02e-05,1.29e-05,1.8e-05,2.12e-05,9.43e-05,3.22e-05,0
1,AQZ91422.1,B4U62_13685,P46343,0.000141953,0.000539775,0.000344564,0.000515283,0.000531143,0.000614895,0.00052763,0.000583966,0.000371751,0.000355955,0.00011409,0.000272837,2.69e-05,6.46e-05,7.78e-05,3.03e-06
1,AQZ91426.1,B4U62_13710,P54465,0.002703613,9.46e-05,0.000146204,0.000186619,0.000310459,0.000305538,0.000432958,0.000625094,0.000355622,0.00011607,1.97e-05,2.05e-05,1.73e-05,1.3e-05,3.68e-06,0
1,AQZ91427.1,B4U62_13715,P54464,0.003737464,0.009969722,0.005011855,0.006813741,0.004803544,0.004083257,0.003509716,0.002461909,0.000411211,0.001502546,0.000506675,2.2e-05,0.000249968,0.000546147,4.82e-05,1.84e-05
1,AQZ91428.1,B4U62_13720,A7Z6V5,0.004451478,0.012293866,0.005461583,0.009543368,0.006542257,0.005099246,0.004289983,0.002171259,0.000229799,0.001260497,0.000212154,0.00012276,0.002141466,0.003046686,0.000514096,0.000120073
1,AQZ91429.1,B4U62_13725,P54463,7.62e-06,6.18e-06,4.57e-06,3.81e-06,9.81e-06,2.17e-05,1.93e-05,1.6e-05,2.37e-05,3.81e-06,7.91e-07,NA,NA,NA,NA,NA
1,AQZ91430.1,B4U62_13730,P54462,7.15e-05,0.000216385,9.57e-05,9.49e-05,8.01e-05,6.92e-05,8.45e-05,7.28e-05,4.32e-05,2.68e-05,4.49e-06,0.000105625,1.37e-05,4.89e-06,1.05e-05,3.7e-06
1,AQZ91431.1,B4U62_13735,P54461,1.63e-05,0.000133075,6.36e-05,6.11e-05,5.53e-05,3.93e-05,4.93e-05,4.83e-05,3.48e-05,1.65e-05,3e-06,1.15e-05,2.86e-06,0,4.91e-06,1.2e-06
1,AQZ91432.1,B4U62_13740,P54460,1.8e-05,0.000114243,6.43e-05,5.47e-05,4.32e-05,2.81e-05,3.77e-05,2.91e-05,1.88e-05,1.45e-05,4.17e-06,9.71e-05,1.31e-05,6.54e-06,9.05e-06,5.03e-06
1,AQZ91433.1,B4U62_13745,P17631,2.1e-05,7.39e-05,4.41e-05,2.98e-05,3.23e-05,1.77e-05,2.56e-05,2.34e-05,1.77e-05,1.13e-05,1.84e-06,0.000178034,8.57e-05,6.09e-05,5.68e-05,7.89e-06
1,AQZ91434.1,B4U62_13750,P17820,0.000450256,0.000454248,0.000475367,0.000279901,0.000225756,0.000204592,0.000226703,0.00022384,0.000129857,9.27e-05,1.7e-05,0.002173667,0.000932893,0.000717801,0.000538812,0.000264384
1,AQZ91435.1,B4U62_13755,P15874,0.00023447,0.000417087,0.000396373,0.000259883,0.000195119,0.000181414,0.000207003,0.000205189,9.89e-05,8.57e-05,1.51e-05,0.00010471,0.000581059,0.001542381,1.21e-05,8.66e-06
1,AQZ91437.1,B4U62_13765,P54304,4.02e-05,3.35e-05,2.65e-05,1.9e-05,2.72e-05,3.91e-05,4.72e-05,4.59e-05,2.8e-05,1.3e-05,2.46e-06,3.66e-05,2.07e-05,3.38e-05,2.83e-05,1.95e-05
1,AQZ91438.1,B4U62_13770,P37949,0.000148449,0.000241034,0.000114323,0.000144378,0.000135816,0.000110036,0.000136757,0.000101488,0.000124185,6.94e-05,1.44e-05,0.00034514,1.15e-05,1.71e-06,5.98e-05,3.89e-06
1,AQZ91442.1,B4U62_13790,P21477,0.008116394,0.022727533,0.0078515,0.017060363,0.00765382,0.004741914,0.002507067,0.001780899,0.000372156,0.001346118,0.000327164,3.97e-05,0.000437638,0.001666958,0.000433027,6.4e-05
1,AQZ91445.1,B4U62_13805,P39695,1.35e-05,1.18e-05,1.07e-05,1.41e-05,1.6e-05,1.81e-05,2.45e-05,2.33e-05,4.72e-05,1.63e-05,3.24e-06,NA,NA,NA,NA,NA
1,AQZ91446.1,B4U62_13810,P32393,1.62e-05,2.35e-05,1.53e-05,1.84e-05,2.3e-05,1.91e-05,2.22e-05,2.17e-05,2.38e-05,1.38e-05,2.35e-06,6.89e-05,3.42e-06,6.11e-07,4.62e-06,0
1,AQZ91447.1,B4U62_13815,P39694,3.46e-06,3.36e-07,4.32e-07,3.75e-07,8.32e-07,8.37e-07,2.44e-06,1.23e-06,4.72e-06,1.62e-06,0,NA,NA,NA,NA,NA
1,AQZ91448.1,B4U62_13820,P39696,1.54e-05,2.82e-06,2.67e-06,4e-06,0.000195953,0.000569595,0.000642536,0.00040055,0.000245033,4.34e-05,5.63e-06,1.28e-06,9.35e-05,3.68e-05,3.55e-05,8.39e-05
1,AQZ91449.1,B4U62_13825,P54458,0.000146962,0.000257126,0.000114384,0.000131546,0.000108419,9.66e-05,0.000137359,0.000104517,0.000143835,6.25e-05,1.23e-05,1.39e-05,6.75e-06,6.1e-07,6.57e-06,0
1,AQZ91450.1,B4U62_13830,P54457,0.000136133,0.000204351,9.46e-05,0.000106865,8.65e-05,6.7e-05,8.9e-05,7.42e-05,8.53e-05,4.47e-05,1.74e-05,0.000125559,9.82e-05,3.71e-05,7.37e-05,2.74e-05
1,AQZ91452.1,B4U62_13840,P54455,0.000114292,0.000123632,6.81e-05,7.28e-05,5.66e-05,4.8e-05,6.08e-05,5.46e-05,4.03e-05,2.95e-05,7.91e-06,2.26e-05,1.01e-05,2.22e-06,2.1e-05,3.18e-06
1,AQZ91453.1,B4U62_13845,P54454,8.87e-05,0.000108438,5.3e-05,6.38e-05,5.27e-05,4.25e-05,4.81e-05,4.56e-05,2.97e-05,1.58e-05,6.28e-06,8.56e-05,9.11e-05,0.000102034,9.8e-05,3.29e-06
1,AQZ91454.1,B4U62_13850,P54374,0.000156217,0.000132621,6.71e-05,6.3e-05,6.48e-05,5.01e-05,5.98e-05,5.5e-05,3.5e-05,3.34e-05,7.8e-06,0.000137758,1.02e-05,7.38e-06,3.02e-05,3.02e-05
